thrust,burn_time,mass,drag,angle,diameter,propellant_mass,wind,apogee,velocity,flight_time,isp_vac,c_star,cf,chamber_pressure_bar
1606.5160871811818,4.812547792816733,77.27844248370943,0.2429083745530934,76.25312534603263,0.1308326681869457,37.52075378587783,4.382787984812468,1631.5290748147713,70.6449058687039,16.5426363122828,315.13,5772.75,0.5355,20.0
1726.9966564960655,3.5345264401691203,94.60108901421333,0.5677163520463269,75.2874408143282,0.25035378881927517,37.08233440822078,0.16204094127459823,1485.5413110342304,43.115215069471574,10.46184788498522,315.13,5772.75,0.5355,20.0
1784.7298010610248,7.293685524154864,53.95430892670651,0.4696814307336528,89.40780192322484,0.24825023162692691,13.49848011463979,2.2077708078792266,3155.314328521851,194.4576807686396,41.32415251897021,315.13,5772.75,0.5355,20.0
987.2389773976914,4.506705273729111,53.77559644685651,0.36686633317754225,85.07942625210849,0.1974626492242688,28.257254837435887,9.630401661311485,1540.7648872687623,52.99061476560369,13.423508727356781,315.13,5772.75,0.5355,20.0
874.7946424681415,7.148262902015008,95.01661512693076,0.4809079798991545,78.15766049529006,0.2508161014746281,35.71852454387822,0.6274412598340184,0.0,0.0,600.0,315.13,5772.75,0.5355,20.0
1864.1974925004984,7.508778460443409,96.48358927215514,0.4190117417519549,76.37365470096269,0.11898561973110955,22.417820308723627,9.105116448257455,1853.945018496517,99.81344619543815,23.643588860032292,315.13,5772.75,0.5355,20.0
1456.8309814628628,4.843260176126525,47.26503384624461,0.4887345655872804,87.44758664265001,0.2997764813697821,15.361173598512174,3.407719448028744,2065.1975580992275,116.8185809054304,25.824142262752503,315.13,5772.75,0.5355,20.0
1991.335299814849,7.846175268262,59.31575509645293,0.31738636682559673,80.19246098390859,0.1573182352404479,14.44478060623783,2.171123617801377,3488.724130616175,213.31262984484496,45.0876198133391,315.13,5772.75,0.5355,20.0
1368.119869335957,6.575755188314533,60.18983377006906,0.4790675393644768,86.24309876913465,0.1424895421998154,19.41926684790291,0.8261785064204585,1969.6927613725434,107.53868335689286,25.25514496126642,315.13,5772.75,0.5355,20.0
1160.4775547340232,7.600570644487679,93.2562774092209,0.325434206648404,78.89481283127522,0.28531607990201857,16.727743445021048,2.799055372689183,1480.3187329178736,42.12089372729992,13.369898764753266,315.13,5772.75,0.5355,20.0
1303.792933871421,6.139214533877963,78.5008770203419,0.5379377438152211,78.41743077664124,0.12746250006726284,35.22853091377644,5.396460765989214,1586.160028311541,63.101142160475206,16.08779974088081,315.13,5772.75,0.5355,20.0
908.0826795733285,7.872293387522913,42.96558614663774,0.45445219788152047,76.47252053705434,0.2994327805847855,37.402966694482814,3.205123056780721,1987.3598292872093,114.67015290837219,26.310563674688662,315.13,5772.75,0.5355,20.0
1333.1001147058762,3.8262261938407107,95.23984337821375,0.22564059377137924,75.22883079524304,0.1816731591988366,26.15205504338862,6.280100354287871,1438.1085633477408,28.961330500428666,8.053845930161447,315.13,5772.75,0.5355,20.0
896.6503112684217,3.672578227323916,84.62062141109169,0.3309329329056263,86.39837598443545,0.15074575011001162,25.482193245790235,3.808898035617653,1405.1906293913498,10.083426448887575,5.607426349958965,315.13,5772.75,0.5355,20.0
1926.6568404817758,3.752841522743661,51.198868758129905,0.357945540403718,85.44609929096299,0.2547588922647619,36.57946515181304,0.7010310310690593,2058.2269979382254,115.6595802339573,25.107994608306246,315.13,5772.75,0.5355,20.0
1625.019142522577,6.255634168389006,79.10712521384212,0.380225777581109,79.60091024915897,0.2037345888548533,20.578379083684133,2.179260777237789,1786.0938175892481,89.91258897293619,21.374990559798192,315.13,5772.75,0.5355,20.0
1246.661459290232,4.158097555981719,76.60026073804198,0.4552274605514268,82.58618433418378,0.1571861455874313,10.813264079455253,5.741963770647462,1482.255069655299,40.780784541733,10.766219096397824,315.13,5772.75,0.5355,20.0
1398.9454549991158,6.786949778687916,41.723203230916745,0.24860063206703353,85.52718667102023,0.1034330588210925,33.84813052747454,4.161470475919835,2958.8811204846984,180.51106087706856,39.08254254438169,315.13,5772.75,0.5355,20.0
907.3051624836929,4.260094661196936,60.27757609650623,0.2626407403057055,80.6044463684314,0.1570380764028106,12.173271726095551,0.9521989421857469,1461.667430971738,35.646013842033724,9.807778528980952,315.13,5772.75,0.5355,20.0
1430.3704011504137,6.032137985781603,44.76687325063371,0.26244726482420194,77.51583512174855,0.24861182534733298,30.977829383930683,3.144709514154683,2464.292007815753,151.9374958984529,32.565448234050756,315.13,5772.75,0.5355,20.0
1453.302509750873,4.790934213359414,96.99223522134693,0.5093839655523388,78.08331814342593,0.1744729112787352,34.89504227555351,1.6764568319607986,1479.4696823455108,41.19551440523256,11.08812857058728,315.13,5772.75,0.5355,20.0
1344.943854250857,5.846208387958945,44.84226042942673,0.5028460176378831,85.03070387813858,0.17348252525282698,27.948977602923406,7.648877206347295,2280.749902281763,136.19302374043073,29.79054513739542,315.13,5772.75,0.5355,20.0
1551.4813114263925,6.009310989739438,57.702532224954695,0.2490362310941696,87.56078635547556,0.28353683342531155,25.887333824331254,3.3801572940393596,2152.2174381305063,122.78962179749973,28.079073035400164,315.13,5772.75,0.5355,20.0
